arisa_frag,2000/8/17,2000/9/18,2000/10/9,2000/12/8,2001/1/16,2001/2/5,2001/3/19,2001/4/2,2001/5/9,2001/6/23,2001/6/29,2001/6/30,2001/7/27,2001/8/24,2001/9/28,2001/10/29,2001/11/19,2001/12/17,2002/1/14,2002/2/20,2002/3/15,2002/4/22,2002/5/20,2002/6/19,2002/7/11,2002/8/20,2002/9/11,2002/12/9,2003/1/15,2003/3/12,2003/5/5,2003/5/21,2003/6/17,2003/7/2,2003/8/14,2003/9/18,2003/10/22,2003/11/12,2003/12/16,2004/2/19,2004/3/17,2004/4/22,2004/5/19,2004/6/17,2004/7/14,2004/8/25,2004/9/22,2004/10/14,2004/11/17,2004/12/15,2005/3/16,2005/4/20,2005/5/4,2005/5/11,2005/6/14,2005/9/15,2005/10/20,2005/11/17,2006/1/18,2006/2/22,2006/3/29,2006/4/19,2006/6/20,2006/7/25,2006/8/24,2006/9/13,2006/10/15,2007/2/14,2007/4/4,2007/5/21,2007/6/15,2007/8/15,2007/9/20,2007/11/14,2007/12/17,2008/3/19,2008/4/22,2008/5/14,2008/6/18,2008/7/9,2008/8/20,2008/9/22,2008/10/20,2008/11/20,2008/12/11,2009/2/18,2009/4/23,2009/5/13,2009/6/18,2009/7/9,2009/7/10,2009/8/19,2009/9/24,2009/12/23,2010/1/28,2010/2/11,2010/3/24,2010/4/27,2010/5/17,2010/6/29,2010/7/21,
ARISA_391.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003353141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003357118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18147E-05
ARISA_392.9,0,0,0,0,0,0,0,0,0,0.000544022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001944074,0,0,0,0,0,0,0,0,0.000715025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050378
ARISA_393.9,0,0,0,0,0,0,0,0,0,0,0,0,0.000863041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54496E-06
ARISA_395,0,0,0,0,0,0,0,0,0,0,0,0,0.000912043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03013E-06
ARISA_396,0,0,0,0,0,0,0,0,0,0,0,0,0.005279248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22698E-05
ARISA_397,0,0,0,0,0,0,0,0,0,0.001360054,0,0,0.001714081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0437E-05
ARISA_399.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023655994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589025,0,0,0,0,0,0,0,0.00024005
ARISA_400.2,0,0,0,0,0,0,0,0,0,0,0.000908045,0,0.001811085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054203,0,0,0,0,0,0,0.00072302,0,0,0,0,0,0.000542022,0,0,0.000915038,0,0,0,0,0,0,0,0,0,0,0,0.017205723,0,0.001582059,0,0,0,0,0,0,0,0,0,0,0,0,0.000565022,0,0,0.000595027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002359052,0,0,0,0,0,0.001950055,0.002909076,0.002714065,0.000614032,0.000355796
ARISA_400.5,0,0,0,0,0,0,0,0,0,0,0.000992049,0.001890089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000784031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001975081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002014056,0,0,0.000905047,8.4756E-05
ARISA_401.5,0.013895584,0,0,0,0.009480398,0.018438756,0.006727269,0,0.000940034,0,0.003410167,0,0.002363111,0,0,0,0,0,0.015029676,0.01150246,0.011221393,0.008583266,0.008180286,0.005523227,0.01001037,0.025517021,0.031607011,0.023604039,0,0.001921073,0.000546014,0,0.00667522,0.019704631,0.052501103,0,0.018295586,0,0.016398754,0.002780139,0.008538333,0.006548262,0.009888455,0.019548036,0.014893611,0,0,0,0,0,0.00153023,0,0,0,0,0.017826981,0.036766544,0,0,0,0,0,0,0,0,0,0,0,0,0.007421267,0.057940187,0,0.000846038,0.029371263,0.024399122,0.030796201,0.001320052,0.010669459,0.005614253,0.051005887,0.090891181,0,0,0.007653314,0,0.007835282,0,0,0,0.031473353,0,0,0.001672074,0,0,0.010030441,0.005585196,0.007927222,0.011956311,0.073904774,0.010666555,0.009102737
ARISA_402.4,0.025073053,0.054626967,0.046235896,0.031520292,0.006999294,0,0.006181247,0.000685026,0.000847031,0.025804032,0.000881043,0.005983281,0.001986093,0.032548302,0.028509197,0.02450798,0.026154203,0.017681584,0.015663705,0.006430257,0.008684304,0,0,0.004789196,0,0,0.052316674,0,0.030093655,0.006551249,0,0,0,0,0,0.074471011,0.023944766,0.09605113,0.015579717,0.001300065,0.007709301,0,0,0,0,0.0750077,0.110494309,0.032424459,0.055553111,0.036623611,0.00700721,0,0,0,0,0.026010431,0,0.108949269,0,0.040216132,0,0,0,0.109954168,0.051372055,0.061033697,0.023288095,0.01340751,0.000802755,0.009952358,0,0.327030427,0.000768035,0.007785335,0.008110373,0,0,0,0.001757079,0,0,0,0.053418603,0.011093455,0.028848866,0.004816173,0,0,0.089910776,0.004619199,0,0.062105366,0.003114137,0.037524576,0.022005946,0.007536332,0.006325221,0.009724272,0.005041131,0.001368033,0.004342226,0.021179723
ARISA_403.1,0,0,0,0,0.001474062,0,0.000798032,0,0,0,0,0.004170196,0,0,0,0,0,0,0,0,0.000941033,0,0,0.000538022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002555102,0,0,0.004537186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056202,0,0,0.001452065,0,0.00108205,0,0,0,0,0,0,0,0,0,0,0.002036073,0,0,0,0,0,0,0.001251055,0,0.001240053,0,0.000585021,0,0,0,0.000725038,0.000237099
ARISA_403.8,0,0,0,0,0.000732031,0,0,0,0,0,0,0.002193103,0,0,0,0,0,0,0.000794036,0,0,0,0,0.000593024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707033,0.010639404,0,0,0,0,0,0,0,0,0,0,0,0,0.00513418,0,0,0,0,0,0,0,0,0,0,0,0,0.002430102,0.000675029,0,0,0.000579016,0,0,0,0.000242346
ARISA_404.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569031,0,0,0,0,0,0,0,0,0.001049045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002936123,0,0,0,0,0,0,0,0,0,0.001110052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664015,0,0.004663196,0,0,0,0,0,0,0,0.000108826
ARISA_405.6,0,0,0,0,0,0,0,0,0,0.000838034,0.000641031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000770042,0,0,0,0,0,0,0,0,0.001303056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002236094,0.000581017,0,0.000655035,0,0,0,0,0.000932037,0,0,0,0,0,0.000766042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000772017,0,0.001798076,0,0,0,0.001171033,0,0,0,0.000123401
ARISA_406.7,0.001980083,0.00055102,0,0.001200049,0.000550023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702039,0,0,0,0,0,0,0.00073602,0.000654021,0.003435148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005403227,0.00534016,0,0,0,0,0,0,0.00124105,0.001254045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536089,0,0,0,0,0,0,0,0,0,0,0.005542122,0,0,0,0,0,0.000657018,0,0,0,0.000314674
ARISA_407.7,0,0,0,0,0,0,0,0,0,0.000571023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001789077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001078045,0.000973029,0,0,0,0,0,0.000674032,0.001643066,0.001219544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005696199,0,0,0,0,0,0,0,0,0,0,0.000656014,0,0,0,0,0,0,0,0,0,0.000141584
ARISA_408.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001354041,0,0,0,0,0,0,0.00124705,0.001153042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011835414,0.000675031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167937
ARISA_409.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001909057,0,0,0,0,0,0,0.000661026,0.000634023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83182E-05
ARISA_409.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002322107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29912E-05
ARISA_410.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79233E-06
ARISA_411.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13073E-05
ARISA_411.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001316061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30303E-05
ARISA_411.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27751E-06
ARISA_412.7,0,0,0,0,0,0,0,0,0,0.000675027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001413054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06741E-05
ARISA_413.3,0,0,0,0,0,0,0,0,0,0.000666027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000868035,0.000653024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16543E-05
ARISA_414.2,0,0.000610022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001183065,0,0,0,0,0,0,0,0,0.000789032,0.00194457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58008E-05
ARISA_415.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100904,0.001627059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001253028,0,0,0,0,0,0,0,0,0,3.85062E-05
ARISA_416.4,0,0,0,0.000696029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002028055,0.001961063,0.002654114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004045121,0,0,0,0,0,0,0.002513101,0.002967607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002749096,0.003250091,0,0.000714017,0,0.000233448
ARISA_417,0.000673028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003827107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745019,0,0,9.8905E-05
ARISA_417.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041779755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005736149,0,0.000625033,0.000476643
ARISA_418.5,0.007292306,0.037852363,0,0.008481348,0,0,0.005367215,0,0,0.026188048,0,0.026876263,0.000613029,0.022363895,0.023014967,0.040577623,0.030835418,0,0.03065638,0.029286171,0.025637897,0.008037249,0.00056502,0.002904119,0.001258047,0.000806032,0.001753056,0.009884435,0.024815365,0.007425282,0.000580015,0,0,0,0.000530011,0.012312332,0,0,0.003747172,0.001707085,0,0.001287052,0.000800037,0.001429076,0.001529063,0.014607526,0.010418406,0.003541159,0.028104068,0.022406986,0,0,0.001392039,0.000584367,0,0,0.008978377,0,0.002563095,0,0,0,0,0,0,0,0,0,0,0.004615166,0.008516468,0,0,0,0,0,0,0.000609026,0,0,0.027636967,0,0,0,0,0.001356049,0,0,0,0,0,0,0,0,0,0,0.012510438,0,0.001458038,0.008405202,0.001655086,0.005502691
ARISA_419.5,0.004835203,0.053706933,0.078315211,0.053286185,0.040815714,0.026165073,0.009868395,0.001815069,0,0.001766071,0.00122806,0.001897089,0.003370158,0.01149446,0.021201891,0.011422457,0.01783082,0.017168567,0.01376962,0.011322453,0.010840379,0.004590142,0.002153075,0,0.002131079,0.002057082,0.006032193,0.020544904,0.019771087,0.023906909,0.000715019,0,0.00332311,0.002219071,0.005188109,0.176027753,0.174860596,0.186302011,0.043934021,0.015472774,0.019843774,0.002023081,0.007470344,0.009768518,0.009784401,0.084656048,0.023414913,0.030139356,0.023187881,0.020291893,0.016333798,0,0.007467209,0.001648035,0.009625375,0.013870763,0.006761284,0.18067442,0,0.042958277,0,0.002726914,0,0.041014928,0.098187928,0.096908489,0.043115026,0.042531616,0.003092907,0.019183691,0.007591418,0.017712673,0.000648029,0.060850617,0.066754071,0.00872534,0,0.004031173,0.009484427,0.033488239,0.080391814,0,0.074977249,0.102547204,0.100495015,0.019546704,0,0,0.056734383,0.020645888,0,0.383000426,0.017931789,0.067289826,0.064819787,0.068439011,0.072041522,0.084437364,0.00884923,0.022266534,0.005988311,0.033640769
ARISA_420.5,0.012460523,0.03500526,0,0.02464401,0,0.003539145,0.009021361,0,0,0,0.001589078,0.002962139,0,0,0,0,0,0,0.017097769,0.011478459,0.010181356,0.007632237,0.001062037,0.003613148,0.003132116,0.005041202,0.00530517,0.022575993,0.038137098,0,0.00154504,0.000560013,0.002877095,0.002712087,0.002034043,0,0,0,0,0,0.005854228,0,0,0,0,0,0,0,0.006685254,0.02682718,0.003320839,0,0.002102059,0.001483932,0,0,0.025433068,0,0.002078077,0,0,0,0,0,0.077555102,0.033942222,0.006081286,0,0.002493344,0.005942214,0.010434574,0,0,0.014089606,0.013862638,0.005592218,0,0.000764033,0,0,0.04200647,0,0.01767653,0,0,0.009001324,0,0,0.002459103,0,0,0.0045571,0,0.04000368,0.046703008,0.028674262,0,0.022811639,0.004033105,0.009028217,0.004710245,0.006934782
ARISA_421.5,0.096936071,0.098308539,0.044602829,0.044503825,0.055832345,0.026693094,0.011713469,0.002817107,0,0.032602304,0.005015246,0.013700644,0.015053708,0.028057122,0.02595109,0.035895436,0.037860742,0.017336572,0.012047542,0.028458138,0.020588721,0.019321599,0.005359188,0.007336301,0.010337383,0.018319733,0.036006152,0.046509046,0.017167944,0.012291467,0.002460064,0.002715062,0.01120937,0.010330331,0.009597202,0.075882049,0.034942118,0,0.018533853,0.008585429,0.007202281,0.003105124,0.008607396,0.011933633,0.009605394,0.050469817,0.037881477,0.049246216,0.074406828,0.031232374,0.007088328,0,0.008777246,0.003163987,0.007260283,0.019426068,0.028609202,0.10731822,0,0.031295659,0.002856143,0.00395978,0,0.031126463,0,0.0361168,0.004126194,0.040467538,0.005857506,0.03445324,0.038388111,0.073715801,0.007922357,0.036607574,0.016587763,0.009531372,0,0.007181309,0.010123456,0.036622355,0.137337807,0,0.044388332,0.028019149,0,0.004798173,0,0,0.019917837,0.018434793,0,0.063856405,0.011895523,0,0.004478193,0.006636292,0.003623127,0.01391039,0.006232162,0.015121363,0.008097421,0.022573258
ARISA_422.3,0,0,0,0,0.001743073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144005,0,0,0,0,0,0,0,0.001591041,0.000614014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012870541,0,0,0,0,0,0,0,0,0,0,0,0.000608572,0.012185439,0,0,0,0,0,0,0,0.003183137,0,0,0,0,0,0,0,0.001558056,0,0,0,0.006080262,0,0.002417053,0,0,0,0,0.000703025,0.002649074,0.002100055,0.001491036,0,0.000507272
ARISA_423.3,0,0,0,0.000910037,0.003794159,0,0.00074403,0.000771029,0.00056202,0.002163087,0.000853042,0,0.001786084,0,0,0.001386055,0.001365063,0,0.006426289,0,0,0.001989062,0,0,0.001383051,0.001427057,0,0.003740165,0.001488082,0.001869071,0.006852178,0.002414056,0.001608053,0.002302074,0,0.001427039,0.000858028,0,0,0.000960048,0,0,0.000628029,0.000606032,0.002222091,0.000996036,0.000600023,0,0,0,0.000958396,0,0.002971083,0.009986271,0.001464057,0,0,0,0,0,0,0.000799561,0,0,0,0,0,0.002559097,0.001084019,0.000662024,0,0,0,0,0.003433158,0,0,0,0,0,0,0,0,0,0.005195156,0,0,0,0,0,0,0.001471032,0,0,0,0,0,0.003692103,0.002489065,0.003102074,0,0.000930675
ARISA_424.4,0.006260263,0.003207116,0,0.006045248,0.006299265,0.007727317,0.001947078,0.00053802,0,0.012642506,0.012413608,0.010556496,0.003806179,0.01100044,0.007357309,0.005979239,0.00543525,0.004105136,0.004241191,0.010177407,0.00828429,0.002780086,0.00115004,0.002843117,0.004292159,0.007963319,0.002089067,0.013317586,0.00835646,0.005063192,0.008152212,0,0.004461147,0.004265137,0,0.012631341,0.010882348,0.008922384,0.006688308,0.000661033,0,0.000571023,0.001150053,0.002037108,0.000633026,0.006062218,0.017989702,0.008117365,0.013127499,0.012450548,0.009362641,0,0.005256147,0.011393155,0.002230087,0.006989384,0.031314315,0.0199936,0,0.007245384,0.005609281,0.002619839,0,0.004571215,0.008201328,0.008916321,0.00255012,0.003367128,0.002517366,0.003385122,0.011923656,0.001352051,0.005095229,0.001558067,0.00695632,0.005772225,0.003179124,0.003934169,0.001696076,0.008685321,0.054085893,0,0.008570257,0.009852404,0.003414102,0.000708026,0,0,0.006826287,0,0.001290052,0.00182004,0,0.005523232,0.002283098,0.001695075,0.000774027,0.004474125,0.001969051,0.001716041,0,0.005795616
ARISA_425.6,0.00191108,0.001091039,0,0,0,0,0,0,0,0,0.00143407,0,0.000826039,0,0.001306055,0,0.001050048,0,0.001662075,0,0.001196042,0.002335072,0,0,0.002515093,0,0.00061202,0,0.000623034,0,0,0,0,0,0,0,0,0.00070803,0,0.00239012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869044,0.0009977,0,0,0,0,0,0.003573136,0,0.002316083,0.002428134,0.001747066,0,0,0.000771036,0.000896035,0,0.002457106,0,0,0,0,0,0,0.006518196,0,0,0,0.004017169,0,0,0,0,0.002176091,0.002248097,0.000629028,0,0,0,0.001844044,0,0.000526216
ARISA_425.9,0,0,0,0,0,0,0,0,0,0.000924037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4945E-05
ARISA_426.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23174E-05
ARISA_427.4,0,0,0,0,0,0,0,0,0,0.000632025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000811024,0,0.000535028,0,0.000691485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115705,0,0,0,0,0,0.001241051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01749E-05
ARISA_428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551024,0,0,0,0,0,0.002627108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14667E-05
ARISA_429.3,0,0,0,0,0,0.013773565,0,0,0,0,0,0,0.000782037,0,0,0,0.00261012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000971029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001670069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196107
ARISA_430.1,0,0,0,0,0,0.006248256,0,0,0,0.000951038,0,0,0.000648031,0,0,0,0.001567072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32119E-05
ARISA_430.4,0,0,0,0,0,0.00072003,0,0,0,0,0,0,0,0,0,0,0.000972045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001315042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000746524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71648E-05
ARISA_431.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002024093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647018,0,0.000630015,0,3.26844E-05
